,SON_PV,MUL_PV,BCS_PV,CHIH_PV,JAL_PV,GUE_PV,TAM_PV,PUE_PV,VER_PV,OAX_PV,CHIA_PV,YUC_PV
2019-09-27 14:00:00,0.712,0.742,0.72,0.602,0.43,0.277,0.637,0.473,0.558,0.471,0.176,0.577
2019-09-27 15:00:00,0.644,0.673,0.639,0.469,0.311,0.188,0.52,0.307,0.438,0.336,0.139,0.361
2019-09-27 16:00:00,0.528,0.553,0.509,0.305,0.204,0.128,0.357,0.19,0.301,0.184,0.084,0.204
2019-09-27 17:00:00,0.363,0.382,0.332,0.193,0.094,0.063,0.158,0.118,0.129,0.053,0.022,0.035
2019-09-27 18:00:00,0.163,0.17,0.122,0.037,0.014,0.002,0.005,0.004,0.002,0.0,0.0,0.0
2019-09-27 19:00:00,0.007,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-27 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-27 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-27 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-27 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-28 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-28 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-28 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-28 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-28 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-28 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.009,0.063
2019-09-28 07:00:00,0.0,0.0,0.012,0.051,0.028,0.057,0.045,0.108,0.125,0.025,0.078,0.26
2019-09-28 08:00:00,0.11,0.115,0.189,0.279,0.164,0.197,0.13,0.336,0.318,0.08,0.181,0.442
2019-09-28 09:00:00,0.325,0.345,0.403,0.482,0.308,0.346,0.198,0.496,0.485,0.16,0.317,0.558
2019-09-28 10:00:00,0.507,0.538,0.5690000000000001,0.634,0.372,0.378,0.259,0.46,0.59,0.241,0.442,0.599
2019-09-28 11:00:00,0.639,0.665,0.681,0.73,0.434,0.354,0.305,0.379,0.638,0.272,0.465,0.593
2019-09-28 12:00:00,0.716,0.737,0.74,0.778,0.455,0.318,0.311,0.332,0.614,0.281,0.438,0.577
2019-09-28 13:00:00,0.742,0.763,0.752,0.778,0.439,0.212,0.302,0.3,0.527,0.242,0.326,0.522
2019-09-28 14:00:00,0.721,0.74,0.719,0.731,0.412,0.152,0.265,0.295,0.423,0.191,0.222,0.349
2019-09-28 15:00:00,0.654,0.67,0.638,0.636,0.342,0.109,0.203,0.209,0.356,0.129,0.122,0.215
2019-09-28 16:00:00,0.539,0.549,0.51,0.488,0.262,0.071,0.126,0.104,0.231,0.061,0.051,0.098
2019-09-28 17:00:00,0.374,0.377,0.332,0.292,0.136,0.028,0.052,0.03,0.094,0.012,0.008,0.011
2019-09-28 18:00:00,0.171,0.168,0.121,0.07,0.02,0.0,0.001,0.0,0.001,0.0,0.0,0.0
2019-09-28 19:00:00,0.007,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-28 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-28 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-28 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-28 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-29 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-29 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-29 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-29 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-29 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-29 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.016
2019-09-29 07:00:00,0.0,0.0,0.01,0.035,0.034,0.014,0.025,0.024,0.049,0.029,0.049,0.086
2019-09-29 08:00:00,0.113,0.128,0.176,0.201,0.198,0.051,0.083,0.085,0.133,0.082,0.123,0.174
2019-09-29 09:00:00,0.338,0.361,0.382,0.398,0.392,0.088,0.147,0.152,0.277,0.135,0.193,0.253
2019-09-29 10:00:00,0.529,0.545,0.549,0.5750000000000001,0.554,0.135,0.22,0.203,0.379,0.182,0.27,0.288
2019-09-29 11:00:00,0.664,0.672,0.662,0.632,0.598,0.197,0.262,0.207,0.262,0.237,0.312,0.306
2019-09-29 12:00:00,0.74,0.746,0.723,0.617,0.459,0.21,0.286,0.187,0.236,0.259,0.319,0.281
2019-09-29 13:00:00,0.768,0.769,0.735,0.543,0.299,0.198,0.29,0.159,0.198,0.24,0.298,0.234
2019-09-29 14:00:00,0.747,0.746,0.705,0.465,0.279,0.158,0.252,0.15,0.154,0.21,0.247,0.191
2019-09-29 15:00:00,0.68,0.678,0.63,0.366,0.226,0.107,0.19,0.14,0.119,0.138,0.188,0.132
2019-09-29 16:00:00,0.5640000000000001,0.56,0.505,0.243,0.166,0.056,0.114,0.104,0.077,0.074,0.106,0.059
2019-09-29 17:00:00,0.396,0.389,0.329,0.125,0.083,0.02,0.038,0.045,0.023,0.018,0.025,0.006
2019-09-29 18:00:00,0.187,0.176,0.113,0.025,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-29 19:00:00,0.007,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-29 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-29 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-29 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-29 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.011,0.036
2019-09-30 07:00:00,0.0,0.0,0.002,0.007,0.016,0.046,0.063,0.039,0.045,0.09,0.099,0.179
2019-09-30 08:00:00,0.13,0.147,0.058,0.073,0.132,0.14,0.199,0.137,0.179,0.257,0.223,0.353
2019-09-30 09:00:00,0.368,0.378,0.119,0.224,0.324,0.245,0.316,0.297,0.323,0.454,0.335,0.542
2019-09-30 10:00:00,0.561,0.559,0.184,0.388,0.433,0.345,0.471,0.5,0.455,0.603,0.426,0.669
2019-09-30 11:00:00,0.6930000000000001,0.682,0.231,0.526,0.582,0.419,0.557,0.621,0.542,0.687,0.473,0.731
2019-09-30 12:00:00,0.769,0.754,0.252,0.546,0.58,0.444,0.605,0.625,0.5670000000000001,0.709,0.461,0.731
2019-09-30 13:00:00,0.793,0.779,0.239,0.465,0.486,0.438,0.621,0.61,0.545,0.672,0.431,0.684
2019-09-30 14:00:00,0.771,0.758,0.209,0.298,0.358,0.415,0.5660000000000001,0.509,0.465,0.583,0.298,0.585
2019-09-30 15:00:00,0.7020000000000001,0.6910000000000001,0.169,0.172,0.223,0.34,0.47,0.395,0.365,0.455,0.195,0.422
2019-09-30 16:00:00,0.582,0.5730000000000001,0.12,0.103,0.128,0.233,0.323,0.259,0.184,0.28,0.096,0.231
2019-09-30 17:00:00,0.41,0.402,0.071,0.055,0.051,0.098,0.129,0.102,0.055,0.088,0.02,0.035
2019-09-30 18:00:00,0.192,0.185,0.021,0.01,0.004,0.002,0.002,0.003,0.0,0.0,0.0,0.0
2019-09-30 19:00:00,0.007,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.013,0.059
2019-10-01 07:00:00,0.0,0.0,0.004,0.015,0.022,0.054,0.089,0.118,0.094,0.066,0.126,0.263
2019-10-01 08:00:00,0.122,0.145,0.107,0.116,0.125,0.171,0.253,0.333,0.277,0.151,0.251,0.454
2019-10-01 09:00:00,0.359,0.376,0.264,0.248,0.261,0.305,0.432,0.518,0.425,0.24,0.325,0.596
2019-10-01 10:00:00,0.551,0.562,0.455,0.389,0.381,0.437,0.603,0.647,0.504,0.304,0.398,0.6900000000000001
2019-10-01 11:00:00,0.684,0.6900000000000001,0.631,0.522,0.488,0.475,0.677,0.72,0.5750000000000001,0.338,0.419,0.733
2019-10-01 12:00:00,0.761,0.763,0.712,0.618,0.59,0.47,0.676,0.741,0.614,0.346,0.397,0.734
2019-10-01 13:00:00,0.787,0.787,0.726,0.642,0.647,0.417,0.686,0.673,0.599,0.321,0.35,0.68
2019-10-01 14:00:00,0.765,0.765,0.669,0.537,0.601,0.322,0.598,0.558,0.521,0.279,0.253,0.5740000000000001
2019-10-01 15:00:00,0.6970000000000001,0.6940000000000001,0.561,0.464,0.46,0.246,0.491,0.385,0.38,0.205,0.163,0.35
2019-10-01 16:00:00,0.579,0.5720000000000001,0.435,0.322,0.298,0.148,0.338,0.186,0.259,0.115,0.08,0.209
2019-10-01 17:00:00,0.407,0.396,0.251,0.164,0.137,0.054,0.14,0.074,0.08,0.031,0.014,0.029
2019-10-01 18:00:00,0.19,0.176,0.082,0.039,0.016,0.0,0.002,0.001,0.0,0.0,0.0,0.0
2019-10-01 19:00:00,0.006,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.007,0.027
2019-10-02 07:00:00,0.0,0.0,0.007,0.007,0.027,0.034,0.106,0.131,0.142,0.063,0.08,0.153
2019-10-02 08:00:00,0.111,0.138,0.164,0.071,0.169,0.124,0.292,0.376,0.357,0.16,0.202,0.286
2019-10-02 09:00:00,0.34,0.369,0.381,0.184,0.368,0.247,0.483,0.5700000000000001,0.528,0.267,0.343,0.392
2019-10-02 10:00:00,0.529,0.554,0.551,0.323,0.487,0.335,0.622,0.7000000000000001,0.646,0.359,0.487,0.454
2019-10-02 11:00:00,0.66,0.681,0.666,0.47,0.546,0.381,0.6900000000000001,0.779,0.711,0.434,0.5700000000000001,0.483
2019-10-02 12:00:00,0.735,0.754,0.735,0.551,0.5700000000000001,0.378,0.707,0.799,0.731,0.445,0.5700000000000001,0.49
2019-10-02 13:00:00,0.76,0.776,0.748,0.578,0.534,0.341,0.677,0.768,0.7030000000000001,0.417,0.521,0.434
2019-10-02 14:00:00,0.74,0.752,0.715,0.527,0.419,0.263,0.605,0.678,0.632,0.345,0.432,0.32
2019-10-02 15:00:00,0.671,0.682,0.634,0.444,0.308,0.181,0.486,0.523,0.507,0.25,0.34,0.216
2019-10-02 16:00:00,0.555,0.562,0.502,0.334,0.191,0.096,0.325,0.341,0.325,0.14,0.17,0.142
2019-10-02 17:00:00,0.386,0.39,0.32,0.19,0.084,0.028,0.125,0.098,0.13,0.041,0.039,0.017
2019-10-02 18:00:00,0.176,0.176,0.109,0.039,0.008,0.0,0.002,0.001,0.001,0.0,0.0,0.0
2019-10-02 19:00:00,0.005,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.007,0.016,0.033
2019-10-03 07:00:00,0.0,0.0,0.007,0.019,0.01,0.048,0.094,0.127,0.139,0.123,0.138,0.167
2019-10-03 08:00:00,0.109,0.134,0.16,0.144,0.075,0.172,0.263,0.376,0.345,0.248,0.299,0.319
2019-10-03 09:00:00,0.336,0.361,0.36,0.315,0.168,0.329,0.437,0.5720000000000001,0.511,0.328,0.419,0.399
2019-10-03 10:00:00,0.524,0.543,0.531,0.444,0.262,0.453,0.5650000000000001,0.7010000000000001,0.625,0.382,0.535,0.474
2019-10-03 11:00:00,0.651,0.67,0.655,0.489,0.335,0.516,0.625,0.771,0.6890000000000001,0.44,0.614,0.551
2019-10-03 12:00:00,0.722,0.742,0.714,0.51,0.368,0.525,0.642,0.762,0.705,0.474,0.636,0.559
2019-10-03 13:00:00,0.747,0.764,0.729,0.5,0.358,0.482,0.618,0.704,0.679,0.472,0.584,0.505
2019-10-03 14:00:00,0.726,0.742,0.6960000000000001,0.452,0.315,0.399,0.554,0.58,0.599,0.405,0.478,0.416
2019-10-03 15:00:00,0.659,0.673,0.616,0.357,0.236,0.273,0.439,0.385,0.461,0.298,0.329,0.26
2019-10-03 16:00:00,0.544,0.555,0.477,0.233,0.158,0.18,0.291,0.196,0.298,0.172,0.171,0.136
2019-10-03 17:00:00,0.378,0.384,0.298,0.104,0.073,0.067,0.112,0.064,0.096,0.05,0.033,0.016
2019-10-03 18:00:00,0.172,0.171,0.093,0.016,0.007,0.001,0.001,0.0,0.0,0.0,0.0,0.0
2019-10-03 19:00:00,0.004,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.015,0.022
2019-10-04 07:00:00,0.0,0.0,0.006,0.014,0.015,0.032,0.072,0.072,0.143,0.048,0.161,0.125
2019-10-04 08:00:00,0.116,0.13,0.157,0.145,0.114,0.097,0.233,0.228,0.355,0.134,0.321,0.282
2019-10-04 09:00:00,0.353,0.358,0.362,0.316,0.269,0.169,0.387,0.386,0.527,0.252,0.408,0.391
2019-10-04 10:00:00,0.546,0.543,0.525,0.447,0.425,0.244,0.499,0.526,0.647,0.39,0.537,0.472
2019-10-04 11:00:00,0.676,0.67,0.635,0.526,0.538,0.303,0.5650000000000001,0.616,0.714,0.492,0.5650000000000001,0.493
2019-10-04 12:00:00,0.75,0.742,0.6930000000000001,0.5750000000000001,0.592,0.335,0.582,0.659,0.732,0.497,0.507,0.447
2019-10-04 13:00:00,0.776,0.767,0.7020000000000001,0.578,0.59,0.337,0.5630000000000001,0.645,0.705,0.482,0.447,0.401
2019-10-04 14:00:00,0.755,0.745,0.664,0.537,0.561,0.289,0.502,0.54,0.627,0.422,0.355,0.325
2019-10-04 15:00:00,0.6890000000000001,0.677,0.591,0.44,0.443,0.212,0.411,0.363,0.503,0.319,0.232,0.226
2019-10-04 16:00:00,0.5740000000000001,0.559,0.477,0.308,0.295,0.118,0.262,0.203,0.33,0.184,0.094,0.096
2019-10-04 17:00:00,0.406,0.386,0.308,0.168,0.143,0.04,0.106,0.065,0.125,0.052,0.014,0.013
2019-10-04 18:00:00,0.192,0.165,0.108,0.031,0.02,0.0,0.001,0.0,0.001,0.0,0.0,0.0
2019-10-04 19:00:00,0.005,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.013,0.027
2019-10-05 07:00:00,0.0,0.0,0.007,0.006,0.024,0.049,0.102,0.078,0.141,0.078,0.168,0.162
2019-10-05 08:00:00,0.114,0.133,0.171,0.079,0.153,0.162,0.288,0.245,0.355,0.206,0.358,0.297
2019-10-05 09:00:00,0.351,0.362,0.383,0.201,0.326,0.285,0.443,0.387,0.527,0.334,0.514,0.414
2019-10-05 10:00:00,0.545,0.543,0.549,0.359,0.486,0.386,0.551,0.581,0.643,0.445,0.625,0.512
2019-10-05 11:00:00,0.674,0.667,0.659,0.542,0.604,0.465,0.625,0.661,0.708,0.538,0.678,0.559
2019-10-05 12:00:00,0.742,0.738,0.721,0.605,0.652,0.552,0.667,0.674,0.73,0.5680000000000001,0.653,0.541
2019-10-05 13:00:00,0.76,0.761,0.735,0.596,0.63,0.5750000000000001,0.663,0.64,0.7010000000000001,0.54,0.531,0.493
2019-10-05 14:00:00,0.739,0.738,0.7030000000000001,0.52,0.554,0.51,0.622,0.527,0.628,0.45,0.375,0.393
2019-10-05 15:00:00,0.678,0.668,0.623,0.428,0.44,0.389,0.503,0.422,0.472,0.343,0.241,0.244
2019-10-05 16:00:00,0.562,0.55,0.492,0.301,0.295,0.235,0.316,0.242,0.311,0.203,0.102,0.099
2019-10-05 17:00:00,0.394,0.381,0.313,0.155,0.134,0.096,0.126,0.083,0.115,0.063,0.017,0.009
2019-10-05 18:00:00,0.18,0.169,0.107,0.036,0.015,0.002,0.002,0.001,0.001,0.0,0.0,0.0
2019-10-05 19:00:00,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.016,0.018
2019-10-06 07:00:00,0.0,0.0,0.007,0.028,0.022,0.02,0.126,0.143,0.137,0.085,0.157,0.107
2019-10-06 08:00:00,0.098,0.125,0.172,0.221,0.141,0.064,0.343,0.401,0.341,0.221,0.323,0.221
2019-10-06 09:00:00,0.322,0.352,0.384,0.435,0.328,0.143,0.52,0.588,0.503,0.357,0.384,0.306
2019-10-06 10:00:00,0.512,0.531,0.548,0.591,0.474,0.292,0.644,0.714,0.619,0.462,0.415,0.346
2019-10-06 11:00:00,0.652,0.655,0.659,0.66,0.579,0.445,0.715,0.786,0.615,0.474,0.472,0.359
2019-10-06 12:00:00,0.728,0.724,0.721,0.675,0.606,0.487,0.738,0.791,0.5730000000000001,0.447,0.464,0.338
2019-10-06 13:00:00,0.753,0.746,0.734,0.651,0.591,0.481,0.716,0.728,0.517,0.409,0.381,0.318
2019-10-06 14:00:00,0.733,0.724,0.7020000000000001,0.591,0.517,0.43,0.648,0.633,0.44,0.334,0.259,0.229
2019-10-06 15:00:00,0.672,0.656,0.621,0.483,0.372,0.33,0.53,0.479,0.342,0.245,0.148,0.116
2019-10-06 16:00:00,0.556,0.541,0.491,0.372,0.253,0.209,0.363,0.228,0.274,0.14,0.07,0.048
2019-10-06 17:00:00,0.387,0.374,0.313,0.181,0.124,0.082,0.156,0.079,0.121,0.042,0.01,0.004
2019-10-06 18:00:00,0.176,0.164,0.107,0.036,0.015,0.001,0.002,0.0,0.0,0.0,0.0,0.0
2019-10-06 19:00:00,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
